Library_name	RAS_id	Read_name	Length	Breadth_coverage	Mean_depth_coverage	CVPG	CV_per_genome	seq_name	taxonomy
5068_M_run562_hifi_trimmed_deduplicated	7_2017_F4_3	5516.AD.hifi_reads_s1227.ctg001231l||full	23888	0.0545043536503683	0.0545043536503683	0.0383559	0.000146478	5516.AD.hifi_reads_s1227.ctg001231l||full	Other
5068_M_run562_hifi_trimmed_deduplicated	7_2017_F4_3	5516.AD.hifi_reads_s2295.ctg002301l||full	26541	0.2415884857390452	0.2415884857390452	0.170011	0.000649257	5516.AD.hifi_reads_s2295.ctg002301l||full	Other
5068_M_run562_hifi_trimmed_deduplicated	7_2017_F4_3	5516.AF.hifi_reads_s4994.ctg005025l||full	10759	0.9973045822102424	8.804721628404128	6.19608	0.0236622	5516.AF.hifi_reads_s4994.ctg005025l||full	Other
5068_M_run562_hifi_trimmed_deduplicated	7_2017_F4_3	5516.D.hifi_reads_s160.ctg000161l||full	26805	0.0248461108002238	0.0248461108002238	0.0174848	6.67727e-05	5516.D.hifi_reads_s160.ctg000161l||full	Other
5068_M_run562_hifi_trimmed_deduplicated	7_2017_F4_3	5516.K.hifi_reads_s557.ctg000566l||full	15539	0.468369907973486	0.5690198854495141	0.400432	0.00152921	5516.K.hifi_reads_s557.ctg000566l||full	Arfiviricetes
5068_M_run562_hifi_trimmed_deduplicated	7_2017_F4_3	5516_AB_hifi_reads_s221.ctg000222l||full	26835	0.4615241289360909	0.74387926215763	0.523484	0.00199914	5516_AB_hifi_reads_s221.ctg000222l||full	Other
5068_M_run562_hifi_trimmed_deduplicated	7_2017_F4_3	5516_AB_hifi_reads_s463.ctg000464l||full	13785	0.8409865796155241	5.183895538628945	3.64802	0.0139315	5516_AB_hifi_reads_s463.ctg000464l||full	Other
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	29963	0.4146113540032707	0.4146113540032707	0.187536	0.000687695	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	Other
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.75	46.67094060409487	21.1101	0.0774107	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5068_N_run562_hifi_trimmed_deduplicated_s2170.ctg002244l||full	24185	1.0	1.6472606987802356	0.745085	0.00273223	5068_N_run562_hifi_trimmed_deduplicated_s2170.ctg002244l||full	Other
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.AD.hifi_reads_s2295.ctg002301l||full	26541	0.4064654685204024	0.6807203948607814	0.307902	0.00112908	5516.AD.hifi_reads_s2295.ctg002301l||full	Other
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.AF.hifi_reads_s4994.ctg005025l||full	10759	0.9227623385072962	9.412584812714936	4.25748	0.0156122	5516.AF.hifi_reads_s4994.ctg005025l||full	Other
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.K.hifi_reads_s557.ctg000566l||full	15539	0.9236759122208636	1.5206898770834674	0.687835	0.00252229	5516.K.hifi_reads_s557.ctg000566l||full	Arfiviricetes
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516_AB_hifi_reads_s100.ctg000101l||full	47011	0.1580481163982897	0.1580481163982897	0.0714879	0.000262146	5516_AB_hifi_reads_s100.ctg000101l||full	Other
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516_AB_hifi_reads_s463.ctg000464l||full	13785	0.6599202031193326	5.293725063474792	2.39444	0.00878044	5516_AB_hifi_reads_s463.ctg000464l||full	Other
5514_AA_hifi_reads	5_2019_F4_2	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	29963	0.1275573206955244	0.1275573206955244	0.594068	0.00187584	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	Other
5514_AA_hifi_reads	5_2019_F4_2	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.6439117507939726	3.671413609027637	17.0987	0.0539914	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5514_AA_hifi_reads	5_2019_F4_2	5516.D.hifi_reads_s160.ctg000161l||full	26805	0.0480134303301622	0.0480134303301622	0.223611	0.00070608	5516.D.hifi_reads_s160.ctg000161l||full	Other
5514_AA_hifi_reads	5_2019_F4_2	5516_AB_hifi_reads_s100.ctg000101l||full	47011	0.0943608942587904	0.0943608942587904	0.439463	0.00138766	5516_AB_hifi_reads_s100.ctg000101l||full	Other
5514_AC_hifi_reads	7_2019_F4_2	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.6284884113791472	7.515389553348199	16.7131	0.0512646	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5514_AC_hifi_reads	7_2019_F4_2	5516.AD.hifi_reads_s1227.ctg001231l||full	23888	0.2258456128600134	0.2258456128600134	0.502247	0.00154056	5516.AD.hifi_reads_s1227.ctg001231l||full	Other
5514_AC_hifi_reads	7_2019_F4_2	5516.AD.hifi_reads_s2295.ctg002301l||full	26541	0.2652499905806111	0.2688670359067103	0.59792	0.00183402	5516.AD.hifi_reads_s2295.ctg002301l||full	Other
5514_AC_hifi_reads	7_2019_F4_2	5516.AF.hifi_reads_s4994.ctg005025l||full	10759	0.7118691328190352	2.4635189143972487	5.47849	0.0168044	5516.AF.hifi_reads_s4994.ctg005025l||full	Other
5514_AC_hifi_reads	7_2019_F4_2	5516.D.hifi_reads_s160.ctg000161l||full	26805	0.1614997202014549	0.1614997202014549	0.359151	0.00110164	5516.D.hifi_reads_s160.ctg000161l||full	Other
5514_AC_hifi_reads	7_2019_F4_2	5516_AB_hifi_reads_s100.ctg000101l||full	47011	0.0996575269617749	0.0996575269617749	0.221623	0.000679792	5516_AB_hifi_reads_s100.ctg000101l||full	Other
5514_AC_hifi_reads	7_2019_F4_2	5516_AB_hifi_reads_s463.ctg000464l||full	13785	0.1654697134566558	0.7453028654334422	1.65744	0.00508392	5516_AB_hifi_reads_s463.ctg000464l||full	Other
5514_V_hifi_reads	1_2018_F4	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	29963	0.6373527350398825	1.04171811901345	1.82776	0.0070244	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	Other
5514_V_hifi_reads	1_2018_F4	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.6581018987769444	2.4187614027974864	4.24387	0.0163099	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5514_V_hifi_reads	1_2018_F4	5516.AD.hifi_reads_s2295.ctg002301l||full	26541	0.6450020722655514	2.055536716777816	3.60657	0.0138607	5516.AD.hifi_reads_s2295.ctg002301l||full	Other
5514_V_hifi_reads	1_2018_F4	5516.D.hifi_reads_s160.ctg000161l||full	26805	0.5805260212646894	2.025480320835665	3.55383	0.013658	5516.D.hifi_reads_s160.ctg000161l||full	Other
5514_V_hifi_reads	1_2018_F4	5516_AB_hifi_reads_s463.ctg000464l||full	13785	0.0792890823358723	0.2863257163583605	0.502377	0.00193072	5516_AB_hifi_reads_s463.ctg000464l||full	Other
5514_W_hifi_reads	2_2018_F4_2	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	29963	0.8389013116176618	1.0020358442078563	2.02806	0.00723492	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	Other
5514_W_hifi_reads	2_2018_F4_2	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.6293161700114872	2.661852152172444	5.38742	0.0192191	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5514_W_hifi_reads	2_2018_F4_2	5516.AD.hifi_reads_s2295.ctg002301l||full	26541	0.3093327304924456	0.4332542104668249	0.876878	0.00312819	5516.AD.hifi_reads_s2295.ctg002301l||full	Other
5514_W_hifi_reads	2_2018_F4_2	5516.D.hifi_reads_s160.ctg000161l||full	26805	0.4017160977429584	1.8198843499347137	3.68333	0.01314	5516.D.hifi_reads_s160.ctg000161l||full	Other
5514_W_hifi_reads	2_2018_F4_2	5516.H.hifi_reads_s1930.ctg002193l||full	20784	0.0966608929946112	0.0966608929946112	0.195635	0.000697913	5516.H.hifi_reads_s1930.ctg002193l||full	Other
5514_W_hifi_reads	2_2018_F4_2	5516_AB_hifi_reads_s100.ctg000101l||full	47011	0.0654953096083895	0.0654953096083895	0.132558	0.00047289	5516_AB_hifi_reads_s100.ctg000101l||full	Other
5514_W_hifi_reads	2_2018_F4_2	5516_AB_hifi_reads_s463.ctg000464l||full	13785	0.1347116430903155	0.1746826260428001	0.353546	0.00126125	5516_AB_hifi_reads_s463.ctg000464l||full	Other
5514_X_hifi_reads	3_2019_F4_1	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.0848537063315088	0.0848537063315088	1.5588	0.00543934	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5514_X_hifi_reads	3_2019_F4_1	5516.AD.hifi_reads_s2295.ctg002301l||full	26541	0.1317960890697411	0.1317960890697411	2.42116	0.00844847	5516.AD.hifi_reads_s2295.ctg002301l||full	Other
5514_X_hifi_reads	3_2019_F4_1	5516.D.hifi_reads_s160.ctg000161l||full	26805	0.268233538518933	0.4096996828949822	7.52639	0.0262628	5516.D.hifi_reads_s160.ctg000161l||full	Other
5514_Y_hifi_reads	4_2019_F4_2	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	29963	0.5625604912725695	0.7569669258752462	5.19474	0.022069	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	Other
5514_Y_hifi_reads	4_2019_F4_2	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.3607000473004932	0.5524866545036827	3.79148	0.0161075	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5514_Y_hifi_reads	4_2019_F4_2	5516.AD.hifi_reads_s2295.ctg002301l||full	26541	0.1317960890697411	0.1832259523002147	1.2574	0.00534186	5516.AD.hifi_reads_s2295.ctg002301l||full	Other
5514_Y_hifi_reads	4_2019_F4_2	5516.D.hifi_reads_s160.ctg000161l||full	26805	0.2272710315239694	0.5095318037679537	3.4967	0.0148552	5516.D.hifi_reads_s160.ctg000161l||full	Other
5514_Y_hifi_reads	4_2019_F4_2	5516_AB_hifi_reads_s463.ctg000464l||full	13785	0.0501269495828799	0.0501269495828799	0.344	0.00146143	5516_AB_hifi_reads_s463.ctg000464l||full	Other
5514_Z_hifi_reads	5_2019_F4_1	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	29963	0.852084237225912	1.1969762707339051	2.00365	0.00711216	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	Other
5514_Z_hifi_reads	5_2019_F4_1	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.5808331644030003	3.997330900736536	6.69125	0.0237512	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5514_Z_hifi_reads	5_2019_F4_1	5516.AD.hifi_reads_s2295.ctg002301l||full	26541	0.1470178214837421	0.1470178214837421	0.246097	0.000873546	5516.AD.hifi_reads_s2295.ctg002301l||full	Other
5514_Z_hifi_reads	5_2019_F4_1	5516.AF.hifi_reads_s4994.ctg005025l||full	10759	0.5021842178641137	0.5021842178641137	0.840621	0.00298386	5516.AF.hifi_reads_s4994.ctg005025l||full	Other
5514_Z_hifi_reads	5_2019_F4_1	5516.D.hifi_reads_s160.ctg000161l||full	26805	0.251109867562022	0.9697071441895168	1.62322	0.00576178	5516.D.hifi_reads_s160.ctg000161l||full	Other
5514_Z_hifi_reads	5_2019_F4_1	5516.K.hifi_reads_s557.ctg000566l||full	15539	0.2518180063067121	0.2518180063067121	0.421525	0.00149624	5516.K.hifi_reads_s557.ctg000566l||full	Arfiviricetes
5514_Z_hifi_reads	5_2019_F4_1	5516_AB_hifi_reads_s463.ctg000464l||full	13785	0.1600290170475154	0.9076532462821908	1.51935	0.00539307	5516_AB_hifi_reads_s463.ctg000464l||full	Other
5516.A.hifi_reads	10_2019_F4_1	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.6710757483613757	2.3563923238056623	2.28976	0.00879579	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5516.A.hifi_reads	10_2019_F4_1	5516.AD.hifi_reads_s2295.ctg002301l||full	26541	0.3121962247089409	0.3121962247089409	0.303369	0.00116535	5516.AD.hifi_reads_s2295.ctg002301l||full	Other
5516.A.hifi_reads	10_2019_F4_1	5516.AF.hifi_reads_s4994.ctg005025l||full	10759	0.5572079189515754	1.567060135700344	1.52275	0.00584942	5516.AF.hifi_reads_s4994.ctg005025l||full	Other
5516.A.hifi_reads	10_2019_F4_1	5516.D.hifi_reads_s160.ctg000161l||full	26805	0.1358328670024249	0.3550830069016974	0.345043	0.00132543	5516.D.hifi_reads_s160.ctg000161l||full	Other
5516.A.hifi_reads	10_2019_F4_1	5516_AB_hifi_reads_s463.ctg000464l||full	13785	0.080739934711643	0.978962640551324	0.951281	0.00365421	5516_AB_hifi_reads_s463.ctg000464l||full	Other
5516.AD.hifi_reads	7_2019_F4_3	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	29963	0.2919267096085172	0.2919267096085172	0.247111	0.000820249	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	Other
5516.AD.hifi_reads	7_2019_F4_3	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.75	19.136090276370027	16.1984	0.0537682	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5516.AD.hifi_reads	7_2019_F4_3	5516.AD.hifi_reads_s1227.ctg001231l||full	23888	1.0	2.0228985264567982	1.71235	0.0056839	5516.AD.hifi_reads_s1227.ctg001231l||full	Other
5516.AD.hifi_reads	7_2019_F4_3	5516.AD.hifi_reads_s2295.ctg002301l||full	26541	0.9995101917787574	7.127350137523077	6.03319	0.0200263	5516.AD.hifi_reads_s2295.ctg002301l||full	Other
5516.AD.hifi_reads	7_2019_F4_3	5516.AD.hifi_reads_s415.ctg000417l||full	16058	1.0	1.7550130775937227	1.48559	0.0049312	5516.AD.hifi_reads_s415.ctg000417l||full	Other
5516.AD.hifi_reads	7_2019_F4_3	5516.AF.hifi_reads_s4994.ctg005025l||full	10759	0.8673668556557301	3.0124546890975	2.55	0.00846433	5516.AF.hifi_reads_s4994.ctg005025l||full	Other
5516.AD.hifi_reads	7_2019_F4_3	5516.D.hifi_reads_s160.ctg000161l||full	26805	0.3173661630292856	1.6136168625256482	1.3659	0.00453391	5516.D.hifi_reads_s160.ctg000161l||full	Other
5516.AD.hifi_reads	7_2019_F4_3	5516_AB_hifi_reads_s100.ctg000101l||full	47011	0.1408819212524728	0.1408819212524728	0.119254	0.000395847	5516_AB_hifi_reads_s100.ctg000101l||full	Other
5516.AD.hifi_reads	7_2019_F4_3	5516_AB_hifi_reads_s463.ctg000464l||full	13785	0.173449401523395	0.869133115705477	0.735708	0.00244207	5516_AB_hifi_reads_s463.ctg000464l||full	Other
5516.AE.hifi_reads	7_2019_F4_4	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.8087201837962025	27.258362051489964	19.1488	0.0724764	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5516.AE.hifi_reads	7_2019_F4_4	5516.AD.hifi_reads_s1227.ctg001231l||full	23888	0.5870730073677161	0.5870730073677161	0.412415	0.00156095	5516.AD.hifi_reads_s1227.ctg001231l||full	Other
5516.AE.hifi_reads	7_2019_F4_4	5516.AD.hifi_reads_s2295.ctg002301l||full	26541	0.3259108549037338	0.9820654835914244	0.689895	0.00261118	5516.AD.hifi_reads_s2295.ctg002301l||full	Other
5516.AE.hifi_reads	7_2019_F4_4	5516.AF.hifi_reads_s4994.ctg005025l||full	10759	0.9973975276512688	13.326610279765776	9.36187	0.0354337	5516.AF.hifi_reads_s4994.ctg005025l||full	Other
5516.AE.hifi_reads	7_2019_F4_4	5516.D.hifi_reads_s160.ctg000161l||full	26805	0.0592799850774109	0.1476963253124417	0.103756	0.000392705	5516.D.hifi_reads_s160.ctg000161l||full	Other
5516.AE.hifi_reads	7_2019_F4_4	5516_AB_hifi_reads_s100.ctg000101l||full	47011	0.1241411584522771	0.1241411584522771	0.0872084	0.000330075	5516_AB_hifi_reads_s100.ctg000101l||full	Other
5516.AE.hifi_reads	7_2019_F4_4	5516_AB_hifi_reads_s463.ctg000464l||full	13785	0.999709829524846	9.791439970982951	6.87843	0.0260341	5516_AB_hifi_reads_s463.ctg000464l||full	Other
5516.AF.hifi_reads	9_2019_F4_1	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	29963	0.2439675599906551	0.2439675599906551	0.166105	0.000601943	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	Other
5516.AF.hifi_reads	9_2019_F4_1	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.4419893236029461	1.7430400702750186	1.18675	0.00430062	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5516.AF.hifi_reads	9_2019_F4_1	5516.AD.hifi_reads_s2295.ctg002301l||full	26541	0.2486718661693229	0.6355073282845409	0.432684	0.00156799	5516.AD.hifi_reads_s2295.ctg002301l||full	Other
5516.AF.hifi_reads	9_2019_F4_1	5516.AF.hifi_reads_s4994.ctg005025l||full	10759	0.999907054558974	4.674690956408588	3.18275	0.0115339	5516.AF.hifi_reads_s4994.ctg005025l||full	Other
5516.AF.hifi_reads	9_2019_F4_1	5516.D.hifi_reads_s160.ctg000161l||full	26805	0.1648946092146987	0.2746875582913635	0.187021	0.000677739	5516.D.hifi_reads_s160.ctg000161l||full	Other
5516.AF.hifi_reads	9_2019_F4_1	5516_AB_hifi_reads_s463.ctg000464l||full	13785	0.6102285092491839	3.79405150525934	2.58317	0.00936109	5516_AB_hifi_reads_s463.ctg000464l||full	Other
5516.AG.hifi_reads	6_2020_F4_2	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.5784005676059193	2.102726535576728	1.90126	0.00524109	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5516.AG.hifi_reads	6_2020_F4_2	5516.AF.hifi_reads_s4994.ctg005025l||full	10759	0.3156427177246956	0.8359512965889023	0.755856	0.00208363	5516.AF.hifi_reads_s4994.ctg005025l||full	Other
5516.AG.hifi_reads	6_2020_F4_2	5516.K.hifi_reads_s557.ctg000566l||full	15539	0.4783448098333226	0.655705000321771	0.59288	0.00163436	5516.K.hifi_reads_s557.ctg000566l||full	Arfiviricetes
5516.AG.hifi_reads	6_2020_F4_2	5516_AB_hifi_reads_s100.ctg000101l||full	47011	0.2329880240794707	0.4613813788262321	0.417175	0.00115	5516_AB_hifi_reads_s100.ctg000101l||full	Other
5516.AG.hifi_reads	6_2020_F4_2	5516_AB_hifi_reads_s463.ctg000464l||full	13785	0.0705114254624592	0.0705114254624592	0.0637555	0.000175751	5516_AB_hifi_reads_s463.ctg000464l||full	Other
5516.AH.hifi_reads	7_2020_F4_1	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.5604770592607609	1.923322521792013	1.16901	0.00357097	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5516.AH.hifi_reads	7_2020_F4_1	5068_L_run562_hifi_trimmed_deduplicated_s3860.ctg004019l||full_1	25131	0.1479049779157216	0.2247821415781306	0.136624	0.000417345	5068_L_run562_hifi_trimmed_deduplicated_s3860.ctg004019l||full_1	Maveriviricetes
5516.AH.hifi_reads	7_2020_F4_1	5516.AF.hifi_reads_s4994.ctg005025l||full	10759	0.5548842829259225	3.111441583790315	1.89115	0.00577691	5516.AF.hifi_reads_s4994.ctg005025l||full	Other
5516.AH.hifi_reads	7_2020_F4_1	5516.H.hifi_reads_s1930.ctg002193l||full	20784	0.2690531177829099	0.2690531177829099	0.163532	0.000499542	5516.H.hifi_reads_s1930.ctg002193l||full	Other
5516.AH.hifi_reads	7_2020_F4_1	5516_AB_hifi_reads_s100.ctg000101l||full	47011	0.2100784922677671	0.2827848801344366	0.171878	0.000525037	5516_AB_hifi_reads_s100.ctg000101l||full	Other
5516.AH.hifi_reads	7_2020_F4_1	5516_AB_hifi_reads_s463.ctg000464l||full	13785	0.726151614073268	2.221254987305042	1.35009	0.00412413	5516_AB_hifi_reads_s463.ctg000464l||full	Other
5516.AI.hifi_reads	7_2020_F4_2	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.0814919927022096	0.1240793296844381	0.980271	0.00360696	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5516.AI.hifi_reads	7_2020_F4_2	5516.AF.hifi_reads_s4994.ctg005025l||full	10759	0.9884747653127616	2.940700808625337	23.2326	0.0854855	5516.AF.hifi_reads_s4994.ctg005025l||full	Other
5516.AI.hifi_reads	7_2020_F4_2	5516_AB_hifi_reads_s463.ctg000464l||full	13785	0.2864708015959376	0.3354370692782009	2.65007	0.00975108	5516_AB_hifi_reads_s463.ctg000464l||full	Other
5516.B.hifi_reads	12_2019_F4_1	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	29963	0.196442278810533	0.196442278810533	0.0951753	0.000357623	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	Other
5516.B.hifi_reads	12_2019_F4_1	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.6573417122778566	2.989205351712953	1.44825	0.00544184	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5516.B.hifi_reads	12_2019_F4_1	5516.AD.hifi_reads_s2295.ctg002301l||full	26541	0.8075807241626163	3.159413737236728	1.53072	0.00575171	5516.AD.hifi_reads_s2295.ctg002301l||full	Other
5516.B.hifi_reads	12_2019_F4_1	5516.D.hifi_reads_s160.ctg000161l||full	26805	0.8617795187465025	4.424622271964186	2.14371	0.00805502	5516.D.hifi_reads_s160.ctg000161l||full	Other
5516.B.hifi_reads	12_2019_F4_1	5516.H.hifi_reads_s1930.ctg002193l||full	20784	0.5215069284064665	0.5215069284064665	0.252667	0.000949403	5516.H.hifi_reads_s1930.ctg002193l||full	Other
5516.B.hifi_reads	12_2019_F4_1	5516_AB_hifi_reads_s463.ctg000464l||full	13785	0.5717809212912586	0.6217627856365615	0.301241	0.00113192	5516_AB_hifi_reads_s463.ctg000464l||full	Other
5516.C.hifi_reads	1_2020_F4_1	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.5256774106358538	1.57338333671194	1.5228	0.00520127	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5516.C.hifi_reads	1_2020_F4_1	5516.AD.hifi_reads_s2295.ctg002301l||full	26541	0.9686522738404733	2.8276628612335637	2.73675	0.00934765	5516.AD.hifi_reads_s2295.ctg002301l||full	Other
5516.C.hifi_reads	1_2020_F4_1	5516.AF.hifi_reads_s4994.ctg005025l||full	10759	0.0961055860210056	0.0961055860210056	0.0930156	0.000317704	5516.AF.hifi_reads_s4994.ctg005025l||full	Other
5516.C.hifi_reads	1_2020_F4_1	5516.D.hifi_reads_s160.ctg000161l||full	26805	0.6267487409065473	4.396791643350121	4.25543	0.0145348	5516.D.hifi_reads_s160.ctg000161l||full	Other
5516.C.hifi_reads	1_2020_F4_1	5516_AB_hifi_reads_s463.ctg000464l||full	13785	0.0803046789989118	0.386652158142909	0.374221	0.00127819	5516_AB_hifi_reads_s463.ctg000464l||full	Other
5516.D.hifi_reads	2_2020_F4_2	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	29963	0.1474818943363481	0.1474818943363481	0.100364	0.000359186	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	Other
5516.D.hifi_reads	2_2020_F4_2	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.6968207311304818	2.5920839245894998	1.76397	0.00631292	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5516.D.hifi_reads	2_2020_F4_2	5516.AD.hifi_reads_s2295.ctg002301l||full	26541	0.7467691496175728	2.9331976941336046	1.9961	0.00714369	5516.AD.hifi_reads_s2295.ctg002301l||full	Other
5516.D.hifi_reads	2_2020_F4_2	5516.AF.hifi_reads_s4994.ctg005025l||full	10759	0.2527186541500139	0.2527186541500139	0.17198	0.000615486	5516.AF.hifi_reads_s4994.ctg005025l||full	Other
5516.D.hifi_reads	2_2020_F4_2	5516.D.hifi_reads_s160.ctg000161l||full	26805	0.999888080581981	7.192426786047379	4.89459	0.0175169	5516.D.hifi_reads_s160.ctg000161l||full	Other
5516.D.hifi_reads	2_2020_F4_2	5516.H.hifi_reads_s1930.ctg002193l||full	20784	0.4285026943802925	0.5649538106235565	0.384462	0.00137592	5516.H.hifi_reads_s1930.ctg002193l||full	Other
5516.E.hifi_reads	4_2020_F4_1	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	29963	0.5811500851049628	1.0126155591896673	0.778412	0.00294879	4752_CF_run525_CCS_trimmed_deduplicated_s103.ctg000104l||full	Other
5516.E.hifi_reads	4_2020_F4_1	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.7364348942496115	5.246520035137509	4.03307	0.0152782	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5516.E.hifi_reads	4_2020_F4_1	5516.AD.hifi_reads_s2295.ctg002301l||full	26541	0.5189706491842809	2.5087223540936665	1.92849	0.00730554	5516.AD.hifi_reads_s2295.ctg002301l||full	Other
5516.E.hifi_reads	4_2020_F4_1	5516.AF.hifi_reads_s4994.ctg005025l||full	10759	0.1515940143135979	0.1515940143135979	0.116532	0.00044145	5516.AF.hifi_reads_s4994.ctg005025l||full	Other
5516.E.hifi_reads	4_2020_F4_1	5516.D.hifi_reads_s160.ctg000161l||full	26805	0.8605110986756203	5.353702667412796	4.11547	0.0155903	5516.D.hifi_reads_s160.ctg000161l||full	Other
5516.E.hifi_reads	4_2020_F4_1	5516.H.hifi_reads_s1930.ctg002193l||full	20784	0.8645592763664357	2.141984218629715	1.64657	0.00623758	5516.H.hifi_reads_s1930.ctg002193l||full	Other
5516.E.hifi_reads	4_2020_F4_1	5516_AB_hifi_reads_s100.ctg000101l||full	47011	0.1400948714130735	0.1400948714130735	0.107693	0.000407964	5516_AB_hifi_reads_s100.ctg000101l||full	Other
5516.E.hifi_reads	4_2020_F4_1	5516_AB_hifi_reads_s463.ctg000464l||full	13785	0.0792890823358723	0.4185709104098657	0.321761	0.0012189	5516_AB_hifi_reads_s463.ctg000464l||full	Other
5516.F.hifi_reads	4_2020_F4_2	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	59196	0.6414284748969525	4.337725521994729	3.10054	0.0104953	5068_L_run562_hifi_trimmed_deduplicated_s301.ctg000314l||full	Other
5516.F.hifi_reads	4_2020_F4_2	5516.AD.hifi_reads_s2295.ctg002301l||full	26541	0.4098564485136204	0.7199427301156701	0.514604	0.00174194	5516.AD.hifi_reads_s2295.ctg002301l||full	Other
